Date,Close,Volume
2/10/2020,223.522705,16210008511
2/11/2020,235.851196,16964695963
2/12/2020,265.406128,24545049386
2/13/2020,268.099243,25801317504
2/14/2020,284.217499,23558253463
2/15/2020,264.728577,23682452994
2/16/2020,259.894714,25152366643
2/17/2020,266.363434,26024080089
2/18/2020,281.94458,26511477187
2/19/2020,259.763977,22679414413
2/20/2020,257.949463,23229828870
2/21/2020,265.600616,20867593292
2/22/2020,262.331726,16906032862
2/23/2020,273.75415,19585998814
2/24/2020,265.216431,22400845640
2/25/2020,247.817596,21878882134
2/26/2020,225.680267,26235617201
2/27/2020,226.753387,25645522790
2/28/2020,226.760498,22563530559
2/29/2020,219.848511,18181296376
3/1/2020,218.970596,18179807469
3/2/2020,230.569778,20305587789
3/3/2020,224.47963,19853178572
3/4/2020,224.517975,16567075208
3/5/2020,229.268188,18201291785
3/6/2020,243.525299,19374772256
3/7/2020,237.853088,19431652027
3/8/2020,200.689056,21381823651
3/9/2020,201.986328,23645428606
3/10/2020,200.767242,18344930072
3/11/2020,194.86853,16984790291
3/12/2020,112.347122,22134741655
3/13/2020,133.201813,27864623061
3/14/2020,123.306023,12740784545
3/15/2020,125.214302,12719251813
3/16/2020,110.605873,15984904590
3/17/2020,113.942749,12087490572
3/18/2020,114.84227,11617854009
3/19/2020,136.593857,16396753275
3/20/2020,132.737167,18960388062
3/21/2020,132.81871,13684083308
3/22/2020,123.321152,12497707224
3/23/2020,134.911606,14149877968
3/24/2020,138.761444,14609068673
3/25/2020,136.195892,13433092920
3/26/2020,138.361557,11367261176
3/27/2020,133.937943,11396286629
3/28/2020,130.986496,12162403960
3/29/2020,125.583733,9938133669
3/30/2020,132.904541,11841123306
3/31/2020,133.593567,11065246317
4/1/2020,135.634552,12456564435
4/2/2020,142.029144,15322861686
4/3/2020,142.091309,13184603402
4/4/2020,145.219391,11946658257
4/5/2020,143.546646,11280993591
4/6/2020,169.13588,21636382525
4/7/2020,165.101944,21659346091
4/8/2020,172.641739,17063110836
4/9/2020,170.807144,14901696210
4/10/2020,158.412445,17980944616
4/11/2020,158.216019,13555089447
4/12/2020,161.142426,15123721386
4/13/2020,156.279556,16465282133
4/14/2020,157.59639,14723156630
4/15/2020,153.286896,14171753737
4/16/2020,172.157379,22910469236
4/17/2020,171.63858,16714684266
4/18/2020,186.914001,20160323443
4/19/2020,181.61496,19146038381
4/20/2020,172.297165,21266681335
4/21/2020,172.737701,16458767984
4/22/2020,182.599579,17994666395
4/23/2020,185.028671,21275740032
4/24/2020,189.236938,16788555028
4/25/2020,195.515305,18260969748
4/26/2020,197.317535,18335367012
4/27/2020,197.224716,18670194595
4/28/2020,198.41539,18217507467
4/29/2020,216.968231,26397548759
4/30/2020,207.602051,28089191904
5/1/2020,214.219101,20816320834
5/2/2020,215.325378,18260876092
5/3/2020,210.933151,20469034664
5/4/2020,208.174011,22602446422
5/5/2020,206.774399,19004689099
5/6/2020,204.055786,20343543799
5/7/2020,212.289413,23594744655
5/8/2020,212.991577,20445139356
5/9/2020,211.600128,18950547549
5/10/2020,188.599564,25211575193
5/11/2020,185.912842,20054601647
5/12/2020,189.3125,15899726284
5/13/2020,199.193283,17054662289
5/14/2020,202.949097,20150524861
5/15/2020,195.622665,16602342092
5/16/2020,200.677124,15379081645
5/17/2020,207.158691,15470397303
5/18/2020,214.525055,17411566928
5/19/2020,213.451111,14346192779
5/20/2020,210.096741,12730175511
5/21/2020,199.883606,13308321229
5/22/2020,207.169189,12041592114
5/23/2020,208.694397,10665476768
5/24/2020,202.370346,11833299572
5/25/2020,205.319748,10415044124
5/26/2020,201.902313,10159741290
5/27/2020,208.863434,10631034756
5/28/2020,219.840424,12212469604
5/29/2020,220.675125,12265816557
5/30/2020,242.345596,15027397867
5/31/2020,230.975708,12234904813
6/1/2020,246.99176,13951727936
6/2/2020,237.219055,13782107567
6/3/2020,244.179321,9861760817
6/4/2020,244.426392,10170414304
6/5/2020,241.221985,9293963914
6/6/2020,241.93132,8114873845
6/7/2020,245.167252,9544883157
6/8/2020,246.309906,8076783299
6/9/2020,244.911453,8446545788
6/10/2020,247.444946,8792990206
6/11/2020,231.702667,12356528860
6/12/2020,237.49321,8868955009
6/13/2020,238.908844,7141624980
6/14/2020,234.1147,7439385176
6/15/2020,229.928909,10536099884
6/16/2020,234.416168,7965648016
6/17/2020,233.028275,7701391592
6/18/2020,232.101166,6713800872
6/19/2020,227.13829,6946372590
6/20/2020,229.274261,6252830566
6/21/2020,228.989822,5600408178
6/22/2020,242.533188,9079586552
6/23/2020,244.142151,6624530348
6/24/2020,235.772461,8815030025
6/25/2020,232.944489,7010426122
6/26/2020,229.668045,7187490226
6/27/2020,222.959793,6918380955
6/28/2020,225.347168,6205925718
6/29/2020,228.19487,6726164653
6/30/2020,226.315002,6094093001
7/1/2020,231.113419,6463737443
7/2/2020,229.392197,6212210566
7/3/2020,225.38707,5109032700
7/4/2020,229.074112,5228310135
7/5/2020,227.664597,5292172429
7/6/2020,241.510223,8782917553
7/7/2020,239.075531,6441497597
7/8/2020,246.670013,9892586411
7/9/2020,243.015961,8429099199
7/10/2020,240.984985,7281370522
7/11/2020,239.458176,5643067316
7/12/2020,242.131699,6596394718
7/13/2020,239.604584,7787751468
7/14/2020,240.211487,7357458555
7/15/2020,238.423523,6189328448
7/16/2020,233.640884,5832057567
7/17/2020,232.773087,5859850529
7/18/2020,235.48381,5397402117
7/19/2020,238.487518,6251377305
7/20/2020,236.153168,5600686192
7/21/2020,245.016724,6806696015
7/22/2020,262.190643,7702077383
7/23/2020,274.689056,10281309262
7/24/2020,279.215424,9466060358
7/25/2020,304.056763,10785021813
7/26/2020,309.643616,12003973026
7/27/2020,321.514099,15644257058
7/28/2020,316.657257,12357108065
7/29/2020,318.190887,10878845706
7/30/2020,334.586639,11827689045
7/31/2020,345.554657,12030600492
8/1/2020,385.199707,14045259477
8/2/2020,370.671722,18909744275
8/3/2020,386.295166,12834648062
8/4/2020,389.875488,14086704221
8/5/2020,401.590576,12875466638
8/6/2020,394.961945,11304626458
8/7/2020,379.512848,12751687084
8/8/2020,393.987366,9342060531
8/9/2020,391.120453,9451065592
8/10/2020,395.887573,11685827893
8/11/2020,380.384064,12792218737
8/12/2020,391.02417,12408772745
8/13/2020,428.741791,18480303526
8/14/2020,437.397827,15064589987
8/15/2020,433.354919,12416067894
8/16/2020,433.786621,12168816874
8/17/2020,429.53125,13227089410
8/18/2020,423.669312,11978984079
8/19/2020,406.463776,13137391167
8/20/2020,416.439789,10043032427
8/21/2020,389.126343,11781796374
8/22/2020,395.835144,10131847985
8/23/2020,391.384491,8137303970
8/24/2020,408.144196,10328860398
8/25/2020,384.001038,12428442042
8/26/2020,386.466125,9967343483
8/27/2020,382.632629,10457777652
8/28/2020,395.874664,9120674421
8/29/2020,399.921478,8777703481
8/30/2020,428.395721,11211948040
8/31/2020,435.079742,12774741797
9/1/2020,477.05191,18862763756
9/2/2020,440.040497,19691854014
9/3/2020,385.671936,19622845896
9/4/2020,388.24115,16747106257
9/5/2020,335.260071,29880047640
9/6/2020,353.362274,27643678917
9/7/2020,352.673492,21763614732
9/8/2020,337.602112,17991403432
9/9/2020,351.110016,14547933520
9/10/2020,368.101898,31421134556
9/11/2020,374.695587,27296269329
9/12/2020,387.183105,13295405814
9/13/2020,365.570007,15005899191
9/14/2020,377.26886,17536695361
9/15/2020,364.839203,16140584321
9/16/2020,365.812286,16107612177
9/17/2020,389.019226,19899531080
9/18/2020,384.364532,14108357740
9/19/2020,385.544373,11049507684
9/20/2020,371.052826,12292195784
9/21/2020,341.786072,17398267133
9/22/2020,344.503174,12732578043
9/23/2020,321.116302,12899346599
9/24/2020,349.355591,15714304470
9/25/2020,352.183258,14381086966
9/26/2020,355.488098,13049148579
9/27/2020,357.438507,13598126926
9/28/2020,355.159424,14258455166
9/29/2020,359.757385,11600013236
9/30/2020,359.937866,11818610610
10/1/2020,353.205902,14679481911
10/2/2020,346.238922,14215390463
10/3/2020,346.522095,10060167889
10/4/2020,352.57901,10696959020
10/5/2020,353.956787,11809507622
10/6/2020,340.815857,12830796112
10/7/2020,341.808655,11929918060
10/8/2020,350.766144,13461017711
10/9/2020,365.590485,13043501763
10/10/2020,370.96759,13618484324
10/11/2020,375.142059,12584512533
10/12/2020,387.731262,15867455424
10/13/2020,381.190765,14226744838
10/14/2020,379.484039,13918846567
10/15/2020,377.441833,14964182545
10/16/2020,366.229004,14670784817
10/17/2020,368.855927,10951115359
10/18/2020,378.213684,11047103109
10/19/2020,379.935608,12811242092
10/20/2020,369.136902,13741586582
10/21/2020,392.189972,20241324322
10/22/2020,413.77298,15772846485
10/23/2020,409.766693,14256222052
10/24/2020,412.457611,12201739194
10/25/2020,406.217773,10890207469
10/26/2020,393.888306,15155684229
10/27/2020,403.99704,13940434102
10/28/2020,388.650757,15276441134
10/29/2020,386.730103,12920477749
10/30/2020,382.819977,13688056970
10/31/2020,386.590332,11276963426
11/1/2020,396.358185,10475146018
11/2/2020,383.156738,13997574252
11/3/2020,387.602173,12588494762
11/4/2020,402.141998,15126077675
11/5/2020,414.067352,15440711038
11/6/2020,454.719299,16738305610
11/7/2020,435.713135,18873289788
11/8/2020,453.554779,11292383601
11/9/2020,444.163055,13704320630
11/10/2020,449.679626,12090381666
11/11/2020,462.960541,14075403511
11/12/2020,461.00528,12877327234
11/13/2020,474.626434,13191505725
11/14/2020,460.149841,10312037942
11/15/2020,447.559082,10308617165
11/16/2020,459.940308,11441239444
11/17/2020,480.360077,14593057877
11/18/2020,479.48407,17880199224
11/19/2020,471.630432,12473929218
11/20/2020,509.744568,18629943296
11/21/2020,549.486633,20757099184
11/22/2020,558.068115,21967049601
11/23/2020,608.454041,27272302872
11/24/2020,603.897766,23281758100
11/25/2020,570.686646,20088492893
11/26/2020,518.801147,31104004592
11/27/2020,517.493713,16831105703
11/28/2020,538.229797,14770243833
11/29/2020,575.758057,15017517758
11/30/2020,614.842529,20276867833
12/1/2020,587.324158,27178964465
12/2/2020,598.352356,16883292129
12/3/2020,616.70874,16146190946
12/4/2020,569.354187,16337589997
12/5/2020,596.595459,13498010566
12/6/2020,601.908997,11290893016
12/7/2020,591.843384,10720480962
12/8/2020,554.827759,14398919320
12/9/2020,573.479126,15855915840
12/10/2020,559.678528,11672582040
12/11/2020,545.797363,11098819124
12/12/2020,568.567322,8534557897
12/13/2020,589.663208,9070377862
12/14/2020,586.011169,8125837102
12/15/2020,589.355591,9326645840
12/16/2020,636.181824,15817248373
12/17/2020,642.868958,25479532147
12/18/2020,654.811951,15756303983
12/19/2020,659.297913,12830893778
12/20/2020,638.290833,13375855442
12/21/2020,609.817871,14419493621
12/22/2020,634.854187,14745890080
12/23/2020,583.7146,15261413038
12/24/2020,611.607178,14317413703
12/25/2020,626.410706,13520927700
12/26/2020,635.835815,14761125202
12/27/2020,682.642334,26093552821
12/28/2020,730.397339,24222565862
12/29/2020,731.520142,18710683199
12/30/2020,751.618958,17294574210
12/31/2020,737.803406,13926846861
1/1/2021,730.367554,13652004358
1/2/2021,774.534973,19740771179
1/3/2021,975.50769,45200463368
1/4/2021,1040.233032,56945985763
1/5/2021,1100.006104,41535932781
1/6/2021,1207.112183,44699914188
1/7/2021,1225.678101,40468027280
1/8/2021,1224.197144,44334826666
1/9/2021,1281.077271,33233105361
1/10/2021,1262.246704,40616938053
1/11/2021,1090.145386,60733630300
1/12/2021,1043.43457,37494601692
1/13/2021,1130.73938,30109792795
1/14/2021,1218.453003,33410915929
1/15/2021,1171.834595,35972039310
1/16/2021,1233.537598,32319240157
1/17/2021,1230.172241,29258032819
1/18/2021,1257.279541,25817455560
1/19/2021,1377.295898,47195935190
1/20/2021,1382.274048,46784030909
1/21/2021,1121.570923,45932464754
1/22/2021,1236.512207,43918338506
1/23/2021,1230.990601,27253895441
1/24/2021,1391.609375,36418163554
1/25/2021,1324.414795,43565777745
1/26/2021,1357.058105,41572917750
1/27/2021,1253.187134,39394416990
1/28/2021,1332.492188,34637234789
1/29/2021,1382.522827,53611955259
1/30/2021,1376.115479,30616574234
1/31/2021,1314.986206,25198853581
2/1/2021,1369.040527,29210670920
2/2/2021,1515.193726,45437142801
2/3/2021,1660.909546,41874566399
2/4/2021,1594.762695,44396871836
2/5/2021,1718.650879,40108628454
2/6/2021,1677.846802,39873420648
2/7/2021,1614.227783,39889440151
2/8/2021,1746.616821,48012285956
2/9/2021,1768.035034,44180727529
2/10/2021,1744.243408,41916084617
2/11/2021,1783.797974,36021495262
2/12/2021,1843.532593,37905036865
2/13/2021,1814.109863,35359490535
2/14/2021,1805.084106,31439114900
2/15/2021,1779.791016,38955610883
2/16/2021,1781.067505,34269369268
2/17/2021,1848.458252,35955412703
2/18/2021,1937.449219,28255902969
2/19/2021,1960.164795,26268814253
2/20/2021,1919.534058,34696091102
2/21/2021,1935.601074,23626547717
2/22/2021,1781.99292,42409646036
2/23/2021,1570.203979,52029864713
2/24/2021,1626.575684,31329000537
2/25/2021,1475.703735,24481681873
2/26/2021,1446.033691,31435997881
2/27/2021,1459.973145,20742103233
2/28/2021,1416.04895,27637026080
3/1/2021,1564.707642,24032838645
3/2/2021,1492.608765,22523669722
3/3/2021,1575.853149,22674780680
3/4/2021,1541.914307,22906118718
3/5/2021,1533.275024,21067146937
3/6/2021,1654.741577,22746262366
3/7/2021,1723.153809,23809935410
3/8/2021,1834.727905,27630991158
3/9/2021,1868.048828,23461244507
3/10/2021,1799.16626,25154173185
3/11/2021,1826.194946,24013132909
3/12/2021,1772.102417,22435821312
3/13/2021,1924.685425,25014689475
3/14/2021,1854.564331,19344589211
3/15/2021,1791.702271,26244738810
3/16/2021,1806.971802,23828509590
3/17/2021,1823.449341,24512917348
3/18/2021,1782.855103,23263845504
3/19/2021,1817.624146,21249297710
3/20/2021,1812.634644,22677674970
3/21/2021,1788.217041,22977404620
3/22/2021,1691.333984,23599296129
3/23/2021,1678.650146,21998237965
3/24/2021,1593.413452,31228051473
3/25/2021,1595.359253,29650328701
3/26/2021,1702.842041,22548516548
3/27/2021,1716.494629,18102277710
3/28/2021,1691.355957,16599472938
3/29/2021,1819.684937,22796570548
3/30/2021,1846.033691,22512781703
3/31/2021,1918.362061,30226902621
4/1/2021,1977.276855,30914259795
4/2/2021,2143.225586,34862511022
4/3/2021,2028.422485,32011518871
4/4/2021,2093.122803,26006501902
4/5/2021,2107.887207,28889391170
4/6/2021,2118.378906,29222865881
4/7/2021,1971.077271,36116271935
4/8/2021,2088.57373,25312956529
4/9/2021,2072.108887,19812472092
4/10/2021,2135.942139,24986243611
4/11/2021,2157.656982,19692836132
4/12/2021,2139.353271,21727936609
4/13/2021,2299.187744,29456642939
4/14/2021,2435.10498,35592822986
4/15/2021,2519.116211,32325606817
4/16/2021,2431.946533,36196928256
4/17/2021,2344.89502,32349808978
4/18/2021,2237.136963,50696368718
4/19/2021,2166.188721,34060654971
4/20/2021,2330.210938,39433483315
4/21/2021,2364.751709,38899067643
4/22/2021,2403.535156,53575904724
4/23/2021,2363.586182,55413933925
4/24/2021,2211.625732,31854226936
4/25/2021,2316.05957,31814355546
4/26/2021,2534.481689,35208325408
4/27/2021,2662.865234,32275969215
4/28/2021,2746.380127,34269031076
4/29/2021,2756.876953,32578127990
4/30/2021,2773.207031,29777179889
5/1/2021,2945.892822,28726205272
5/2/2021,2952.056152,28032013047
5/3/2021,3431.086182,49174290212
5/4/2021,3253.629395,62402045158
5/5/2021,3522.783203,48334198383
5/6/2021,3490.880371,44300394788
5/7/2021,3484.729004,39607240515
5/8/2021,3902.647705,50208491286
5/9/2021,3928.844727,50568290278
5/10/2021,3952.293945,62691789007
5/11/2021,4168.701172,52679737865
5/12/2021,3785.848633,69023382175
5/13/2021,3715.148438,78398214539
5/14/2021,4079.057373,48174271215
5/15/2021,3638.12207,42422321751
5/16/2021,3587.506104,47359478734
5/17/2021,3282.397705,54061732774
5/18/2021,3380.070068,40416525218
5/19/2021,2460.679199,84482912776
5/20/2021,2784.294189,67610826680
5/21/2021,2430.621338,53774070802
5/22/2021,2295.705566,42089937660
5/23/2021,2109.579834,56005721977
5/24/2021,2643.591064,53697121740
5/25/2021,2706.628906,49558333256
5/26/2021,2888.69873,42499766020
5/27/2021,2736.488525,33373635283
5/28/2021,2419.90625,39999114805
5/29/2021,2279.51416,33773720220
5/30/2021,2390.30542,25876619428
5/31/2021,2714.945313,31007383150
6/1/2021,2633.518311,27363223090
6/2/2021,2706.125,27723267359
6/3/2021,2855.126465,30038207402
6/4/2021,2688.195068,34173841611
6/5/2021,2630.576904,30496672724
6/6/2021,2715.092773,25311639414
6/7/2021,2590.263184,30600111277
6/8/2021,2517.438721,41909736778
6/9/2021,2608.26709,36075832186
6/10/2021,2471.518555,28753626390
6/11/2021,2353.768799,24832564195
6/12/2021,2372.484375,25724364410
6/13/2021,2508.391602,27092945370
6/14/2021,2537.891113,26964576331
6/15/2021,2610.936768,29005279219
6/16/2021,2367.663574,24101926180
6/17/2021,2372.001953,21871633186
6/18/2021,2231.733154,22752818388
6/19/2021,2178.499023,18765854896
6/20/2021,2246.364502,22535930423
6/21/2021,1888.44751,33745173825
6/22/2021,1874.950073,35547251725
6/23/2021,1989.736328,28408659206
6/24/2021,1988.456299,20272845769
6/25/2021,1813.217285,22774334998
6/26/2021,1829.239258,20637542361
6/27/2021,1978.894653,19885474742
6/28/2021,2079.657471,25514602841
6/29/2021,2160.768311,24815124419
6/30/2021,2274.547607,25828056268
7/1/2021,2113.605469,29061701793
7/2/2021,2150.040283,31796212554
7/3/2021,2226.114258,17433361641
7/4/2021,2321.724121,18787107473
7/5/2021,2198.58252,20103794829
7/6/2021,2324.679443,20891861314
7/7/2021,2315.161865,22398345285
7/8/2021,2120.026367,23188123689
7/9/2021,2146.692383,23029574602
7/10/2021,2111.403564,17581542471
7/11/2021,2139.664795,14705386138
7/12/2021,2036.721069,17768129077
7/13/2021,1940.083984,16621628658
7/14/2021,1994.331299,17342819679
7/15/2021,1911.175659,15688092552
7/16/2021,1880.382935,14884569147
7/17/2021,1898.825195,13364282076
7/18/2021,1895.552124,13791868728
7/19/2021,1817.296631,14157735481
7/20/2021,1787.510742,17368597636
7/21/2021,1990.970825,21253359756
7/22/2021,2025.202759,17495480331
7/23/2021,2124.776611,16200392492
7/24/2021,2189.21875,16057446601
7/25/2021,2191.373779,14566483636
7/26/2021,2233.366699,29614324233
7/27/2021,2298.333496,23067480378
7/28/2021,2296.54541,18991302378
7/29/2021,2380.956787,16313373113
7/30/2021,2466.961426,20212848934
7/31/2021,2536.209961,18001710283
8/1/2021,2561.852051,22697987055
8/2/2021,2610.15332,22162754104
8/3/2021,2502.349609,22696753413
8/4/2021,2724.619873,25038698173
8/5/2021,2827.328857,31057928075
8/6/2021,2890.94165,26528577879
8/7/2021,3157.23877,33081467129
8/8/2021,3013.732666,28433638008
8/9/2021,3167.856201,31983260936
8/10/2021,3141.691162,27605221710
8/11/2021,3164.245117,26729035052
8/12/2021,3043.414307,25403699845
8/13/2021,3322.21167,23868866254
8/14/2021,3265.443359,19860862133
8/15/2021,3310.50415,22166205051
8/16/2021,3156.509521,23080039949
8/17/2021,3014.845947,25509056745
8/18/2021,3020.089844,21539248425
8/19/2021,3182.702148,19546290360
8/20/2021,3286.935303,20885619828
8/21/2021,3226.083984,18113977628
8/22/2021,3242.115479,15983278460
8/23/2021,3319.257324,20511110509
8/24/2021,3172.456299,20131028906
8/25/2021,3224.915283,18902728235
8/26/2021,3100.325439,17405668117
8/27/2021,3270.60083,18489602004
8/28/2021,3244.40332,13709633698
8/29/2021,3227.002686,13296586731
8/30/2021,3224.374268,19306924485
8/31/2021,3433.732666,27280502987
9/1/2021,3834.828125,30070890104
9/2/2021,3790.98999,24387397330
9/3/2021,3940.614746,26207765094
9/4/2021,3887.828369,20806963328
9/5/2021,3952.133545,18371468576
9/6/2021,3928.379395,18674691198
9/7/2021,3426.394287,39131346397
9/8/2021,3497.315186,31738430771
9/9/2021,3427.340088,24118055831
9/10/2021,3211.505859,22355974097
9/11/2021,3270.278076,18627122934
9/12/2021,3410.134521,16810411424
9/13/2021,3285.511719,22721552948
9/14/2021,3429.169678,19125420848
9/15/2021,3615.282715,17548551804
9/16/2021,3571.294922,20093903064
9/17/2021,3398.538818,17722363229
9/18/2021,3432.018311,15995220233
9/19/2021,3329.447998,14257609743
9/20/2021,2958.993408,27371684581
9/21/2021,2764.431152,30405062665
9/22/2021,3077.86792,23742102645
9/23/2021,3155.523682,18516291047
9/24/2021,2931.669189,25595422789
9/25/2021,2925.565674,18932786754
9/26/2021,3062.265381,21172766310
9/27/2021,2934.138916,19164053681
9/28/2021,2807.296631,16895079070
9/29/2021,2853.143311,15763456158
9/30/2021,3001.678955,17661065099
10/1/2021,3307.516113,22307625573
10/2/2021,3391.694336,19202671704
10/3/2021,3418.358643,15516566862
10/4/2021,3380.089111,17747154101
10/5/2021,3518.518555,16632591670
10/6/2021,3580.562012,21855226591
10/7/2021,3587.974854,19090322927
10/8/2021,3563.759277,16222029488
10/9/2021,3575.716797,12707036942
10/10/2021,3425.852783,16171746693
10/11/2021,3545.354004,18579189588
10/12/2021,3492.573242,18109578443
10/13/2021,3606.20166,16211275589
10/14/2021,3786.01416,19443499909
10/15/2021,3862.634766,20966841512
10/16/2021,3830.38208,16578095629
10/17/2021,3847.104492,15908090346
10/18/2021,3748.760254,17386204158
10/19/2021,3877.650879,15998757133
10/20/2021,4155.992188,20338319988
10/21/2021,4054.322754,28220661820
10/22/2021,3970.181885,19432937968
10/23/2021,4171.663574,14781537792
10/24/2021,4087.903076,14978083638
10/25/2021,4217.876953,15995727040
10/26/2021,4131.102051,17157714562
10/27/2021,3930.257324,26219530404
10/28/2021,4287.318848,25958154575
10/29/2021,4414.746582,22967641914
10/30/2021,4325.650391,14615490626
10/31/2021,4288.074219,17498160238
11/1/2021,4324.626953,17985288261
11/2/2021,4584.798828,20794448222
11/3/2021,4607.193848,21220463155
11/4/2021,4537.324219,18415244464
11/5/2021,4486.243164,15086003586
11/6/2021,4521.581055,14429076700
11/7/2021,4620.554688,13541376033
11/8/2021,4812.087402,19290896267
11/9/2021,4735.068848,20834172627
11/10/2021,4636.174316,22748160545
11/11/2021,4730.384277,17933201129
11/12/2021,4667.115234,18316060208
11/13/2021,4651.460449,14457436261
11/14/2021,4626.358887,12172962219
11/15/2021,4557.503906,16275851299
11/16/2021,4216.365234,27417502801
11/17/2021,4287.59375,22183461850
11/18/2021,4000.650879,21383250893
11/19/2021,4298.306641,20626269711
11/20/2021,4409.931152,15448261277
11/21/2021,4269.73291,14094831413
11/22/2021,4088.457764,19752218877
11/23/2021,4340.763672,22133497059
11/24/2021,4239.981445,21838037128
11/25/2021,4274.743164,18705358318
11/26/2021,4030.908936,26281795488
11/27/2021,4096.912109,16515693874
11/28/2021,4294.453613,15953126340
11/29/2021,4445.10498,19086475837
11/30/2021,4631.479004,28626354111
12/1/2021,4586.990234,27634826695
12/2/2021,4511.302246,21502671027
12/3/2021,4220.706055,25879591528
12/4/2021,4119.587402,38478999182
12/5/2021,4198.322754,25533062707
12/6/2021,4358.737305,28229518513
12/7/2021,4315.061523,22366213354
12/8/2021,4439.35791,18704315119
12/9/2021,4119.815918,22296131874
12/10/2021,3908.496094,28014595631
12/11/2021,4084.452393,19131502454
12/12/2021,4134.453125,14057603914
12/13/2021,3784.226807,23999841386
12/14/2021,3745.44043,23836759957
12/15/2021,4018.388672,26411188833
12/16/2021,3962.469727,19825531254
12/17/2021,3879.486572,23143541098
12/18/2021,3960.860107,19530895889
12/19/2021,3922.592529,16167785597
12/20/2021,3933.844482,21589690675
12/21/2021,4020.26001,16388555198
12/22/2021,3982.099609,13921756199
12/23/2021,4108.015625,18007273742
12/24/2021,4047.98291,12769090623
12/25/2021,4093.281006,10894785525
12/26/2021,4067.328125,11197244172
12/27/2021,4037.547607,11424360002
12/28/2021,3800.893066,17299472803
12/29/2021,3628.531738,15722555672
12/30/2021,3713.852051,12925377999
12/31/2021,3682.632813,14157285268
1/1/2022,3769.697021,9776191466
1/2/2022,3829.564941,9881471548
1/3/2022,3761.380371,12080777893
1/4/2022,3794.056641,14030925983
1/5/2022,3550.386963,18061338502
1/6/2022,3418.408203,24293791313
1/7/2022,3193.210449,24494179209
1/8/2022,3091.972656,16037732700
1/9/2022,3157.751465,12334683863
1/10/2022,3083.0979,19535744145
1/11/2022,3238.111572,15211447193
1/12/2022,3372.258301,16662871689
1/13/2022,3248.288574,15294466275
1/14/2022,3310.001465,13562957230
1/15/2022,3330.530762,9619999078
1/16/2022,3350.921875,9505934874
1/17/2022,3212.304932,12344309617
1/18/2022,3164.025146,13024154091
1/19/2022,3095.825928,13187424144
1/20/2022,3001.120117,10645922764
1/21/2022,2557.931641,26796291874
1/22/2022,2405.181152,27369692036
1/23/2022,2535.039063,16481489511
1/24/2022,2440.352295,28220804648
1/25/2022,2455.935059,16179776932
1/26/2022,2468.030273,21229909340
1/27/2022,2423.001221,16126522783
1/28/2022,2547.092041,14666227351
1/29/2022,2597.084717,11172062661
1/30/2022,2603.466553,9501221177
1/31/2022,2688.278809,13778234614
2/1/2022,2792.117188,13194846235
2/2/2022,2682.854004,13876301217
2/3/2022,2679.162598,12755505065
2/4/2022,2983.586914,18987223729
2/5/2022,3014.648193,13102093957
2/6/2022,3057.476074,9466018022
2/7/2022,3142.470703,15197063785
2/8/2022,3122.608643,17136080906
2/9/2022,3239.457031,13951308490
2/10/2022,3077.482178,18629485080
2/11/2022,2927.383545,16043881065
2/12/2022,2917.362793,11254355757
2/13/2022,2883.463379,9054963563
2/14/2022,2933.479004,12164552172
2/15/2022,3179.877197,13921257873
2/16/2022,3127.830078,12352406833
2/17/2022,2881.481934,15860206214
2/18/2022,2785.727539,15748173433
2/19/2022,2763.701172,9774183169
2/20/2022,2628.648438,11641437834
2/21/2022,2573.816162,18646392740
2/22/2022,2639.299316,16360200507
2/23/2022,2590.359619,13382637240
2/24/2022,2598.067139,29312342666
2/25/2022,2764.535645,17208902048
2/26/2022,2781.111816,11724648351
2/27/2022,2621.801758,16150857254
2/28/2022,2919.201172,19266124733
3/1/2022,2972.485107,18757425786
3/2/2022,2950.118408,16636517503
3/3/2022,2834.468994,13091199728
3/4/2022,2617.156006,14496939024
3/5/2022,2664.831055,8072368396
3/6/2022,2555.037354,8872976607
3/7/2022,2497.77124,14594098731
3/8/2022,2576.747559,13922922903
3/9/2022,2729.783447,14173665398
3/10/2022,2608.048584,13292477213
3/11/2022,2559.562988,12382419582
3/12/2022,2574.75415,6532996574
3/13/2022,2518.94458,8632000379
3/14/2022,2590.696045,11244398839
3/15/2022,2620.149658,12861105614
3/16/2022,2772.055664,17915109769
3/17/2022,2814.854492,12685265194
3/18/2022,2945.343018,15830879093
3/19/2022,2946.25708,11576463120
3/20/2022,2860.459229,12684727326
3/21/2022,2897.976563,15206116098
3/22/2022,2973.131104,16830539230
3/23/2022,3031.067139,16008767658
3/24/2022,3108.062012,18070503166
3/25/2022,3106.671387,17030503831
3/26/2022,3143.178955,8876420740
3/27/2022,3291.577637,13431866834
3/28/2022,3336.634521,20620450770
3/29/2022,3401.987793,19533323636
3/30/2022,3385.157959,15302506131
3/31/2022,3281.642822,17685495686
4/1/2022,3449.552246,20982988937
4/2/2022,3445.059326,23571556215
4/3/2022,3522.833496,15333808649
4/4/2022,3521.241211,18209969743
4/5/2022,3411.79248,16681503199
4/6/2022,3171.691895,25632563639
4/7/2022,3233.274658,16745496605
4/8/2022,3192.073975,17557050669
4/9/2022,3261.91626,9908112156
4/10/2022,3211.866943,10427054790
4/11/2022,2981.052246,21891804831
4/12/2022,3030.376465,20235707410
4/13/2022,3118.344238,16088473629
4/14/2022,3019.909424,15821419931
